NEWID,WMLE
10481096ÿ,-0.18
10481097ÿ,-0.18
10481098ÿ,-0.18
10481099ÿ,-0.18
10481100ÿ,-0.18
10481101ÿ,-0.18
10491102ÿ,-0.52
10491103ÿ,-0.52
10491104ÿ,-0.52
10491105ÿ,-0.52
10491106ÿ,-0.52
10491107ÿ,-0.52
10501108ÿ,-1.23
10501109ÿ,-1.23
10501110ÿ,-1.23
10501111ÿ,-1.23
10501112ÿ,-1.23
10501113ÿ,-1.23
10501114ÿ,-1.23
10501115ÿ,-1.23
10501116ÿ,-1.23
10501117ÿ,-1.23
10501118ÿ,-1.23
10501119ÿ,-1.23
10501120ÿ,-1.23
10501121ÿ,-1.23
10501122ÿ,-1.23
10501123ÿ,-1.23
10501124ÿ,-1.23
10501125ÿ,-1.23
10501126ÿ,-1.23
10501127ÿ,-1.23
10501128ÿ,-1.23
10501129ÿ,-1.23
10501130ÿ,-1.23
10501131ÿ,-1.23
10501132ÿ,-1.23
10501133ÿ,-1.23
10501134ÿ,-1.23
10501135ÿ,-1.23
10501136ÿ,-1.23
10501137ÿ,-1.23
10501138ÿ,-1.23
10501139ÿ,-1.23
10511140ÿ,-3.36
10511141ÿ,-3.36
10511142ÿ,-3.36
10511143ÿ,-3.36
10511144ÿ,-3.36
10511145ÿ,-3.36
10511146ÿ,-3.36
10511147ÿ,-3.36
10511148ÿ,-3.36
10511149ÿ,-3.36
10511150ÿ,-3.36
10511151ÿ,-3.36
10511152ÿ,-3.36
10511153ÿ,-3.36
10511154ÿ,-3.36
10511155ÿ,-3.36
10511156ÿ,-3.36
10511157ÿ,-3.36
10511158ÿ,-3.36
10511159ÿ,-3.36
10511160ÿ,-3.36
10511161ÿ,-3.36
10511162ÿ,-3.36
10511163ÿ,-3.36
10511164ÿ,-3.36
10511165ÿ,-3.36
10511166ÿ,-3.36
10511167ÿ,-3.36
10511168ÿ,-3.36
10511169ÿ,-3.36
10511170ÿ,-3.36
10511171ÿ,-3.36
10521172ÿ,0.88
10521173ÿ,0.88
10521174ÿ,0.88
10521175ÿ,0.88
10521176ÿ,0.88
10521177ÿ,0.88
10521178ÿ,0.88
10521179ÿ,0.88
10521180ÿ,0.88
10521181ÿ,0.88
10521182ÿ,0.88
10531183ÿ,-0.18
10531184ÿ,-0.18
10531185ÿ,-0.18
10531186ÿ,-0.18
10531187ÿ,-0.18
10531188ÿ,-0.18
10531189ÿ,-0.18
10531190ÿ,-0.18
10531191ÿ,-0.18
10531192ÿ,-0.18
10531193ÿ,-0.18
10531194ÿ,-0.18
10531195ÿ,-0.18
10531196ÿ,-0.18
10531197ÿ,-0.18
10531198ÿ,-0.18
10531199ÿ,-0.18
10531200ÿ,-0.18
10531201ÿ,-0.18
10531202ÿ,-0.18
10531203ÿ,-0.18
10531204ÿ,-0.18
10531205ÿ,-0.18
10531206ÿ,-0.18
10531207ÿ,-0.18
10531208ÿ,-0.18
10531209ÿ,-0.18
10531210ÿ,-0.18
10531211ÿ,-0.18
10531212ÿ,-0.18
10531213ÿ,-0.18
10531214ÿ,-0.18
10531215ÿ,-0.18
10531216ÿ,-0.18
10531217ÿ,-0.18
10541218ÿ,0.17
10541219ÿ,0.17
10541220ÿ,0.17
10541221ÿ,0.17
10541222ÿ,0.17
10541223ÿ,0.17
10541224ÿ,0.17
10541225ÿ,0.17
10541226ÿ,0.17
10541227ÿ,0.17
10541228ÿ,0.17
10541229ÿ,0.17
10541230ÿ,0.17
10541231ÿ,0.17
10541232ÿ,0.17
10541233ÿ,0.17
10541234ÿ,0.17
10541235ÿ,0.17
10541236ÿ,0.17
10541237ÿ,0.17
10541238ÿ,0.17
10541239ÿ,0.17
10541240ÿ,0.17
10541241ÿ,0.17
10541242ÿ,0.17
10541243ÿ,0.17
10541244ÿ,0.17
10541245ÿ,0.17
10541246ÿ,0.17
10541247ÿ,0.17
10541248ÿ,0.17
10541249ÿ,0.17
10541250ÿ,0.17
10551251ÿ,-1.23
10551252ÿ,-1.23
10551253ÿ,-1.23
10551254ÿ,-1.23
10551255ÿ,-1.23
10551256ÿ,-1.23
10551257ÿ,-1.23
10551258ÿ,-1.23
10551259ÿ,-1.23
10551260ÿ,-1.23
10551261ÿ,-1.23
10551262ÿ,-1.23
10551263ÿ,-1.23
10551264ÿ,-1.23
10551265ÿ,-1.23
10551266ÿ,-1.23
10551267ÿ,-1.23
10561268ÿ,-5.71
10561269ÿ,-5.71
10561270ÿ,-5.71
10561271ÿ,-5.71
10571272ÿ,-2.41
10571273ÿ,-2.41
10571274ÿ,-2.41
10571275ÿ,-2.41
10571276ÿ,-2.41
10571277ÿ,-2.41
10571278ÿ,-2.41
10571279ÿ,-2.41
10571280ÿ,-2.41
10571281ÿ,-2.41
10571282ÿ,-2.41
10571283ÿ,-2.41
10571284ÿ,-2.41
10571285ÿ,-2.41
10571286ÿ,-2.41
10571287ÿ,-2.41
10571288ÿ,-2.41
10571289ÿ,-2.41
10571290ÿ,-2.41
10571291ÿ,-2.41
10571292ÿ,-2.41
10571293ÿ,-2.41
10571294ÿ,-2.41
10571295ÿ,-2.41
10571296ÿ,-2.41
10571297ÿ,-2.41
10571298ÿ,-2.41
10571299ÿ,-2.41
10571300ÿ,-2.41
10571301ÿ,-2.41
10571302ÿ,-2.41
10571303ÿ,-2.41
10581304ÿ,-0.87
10581305ÿ,-0.87
10591306ÿ,-5.71
10591307ÿ,-5.71
10591308ÿ,-5.71
10591309ÿ,-5.71
10591310ÿ,-5.71
10591311ÿ,-5.71
10591312ÿ,-5.71
10591313ÿ,-5.71
10591314ÿ,-5.71
10591315ÿ,-5.71
10591316ÿ,-5.71
10591317ÿ,-5.71
10591318ÿ,-5.71
10591319ÿ,-5.71
10591320ÿ,-5.71
10591321ÿ,-5.71
10591322ÿ,-5.71
10591323ÿ,-5.71
10591324ÿ,-5.71
10591325ÿ,-5.71
10591326ÿ,-5.71
10591327ÿ,-5.71
10591328ÿ,-5.71
10591329ÿ,-5.71
10591330ÿ,-5.71
10591331ÿ,-5.71
10591332ÿ,-5.71
10591333ÿ,-5.71
10591334ÿ,-5.71
10591335ÿ,-5.71
10591336ÿ,-5.71
10601337ÿ,0.17
10601338ÿ,0.17
10601339ÿ,0.17
10601340ÿ,0.17
10601341ÿ,0.17
10601342ÿ,0.17
10601343ÿ,0.17
10601344ÿ,0.17
10601345ÿ,0.17
10601346ÿ,0.17
10601347ÿ,0.17
10601348ÿ,0.17
10601349ÿ,0.17
10601350ÿ,0.17
10601351ÿ,0.17
10601352ÿ,0.17
10601353ÿ,0.17
10601354ÿ,0.17
10601355ÿ,0.17
10601356ÿ,0.17
10601357ÿ,0.17
10601358ÿ,0.17
10601359ÿ,0.17
10601360ÿ,0.17
10601361ÿ,0.17
10601362ÿ,0.17
10601363ÿ,0.17
10601364ÿ,0.17
10601365ÿ,0.17
10601366ÿ,0.17
10601367ÿ,0.17
10601368ÿ,0.17
10601369ÿ,0.17
10601370ÿ,0.17
10601371ÿ,0.17
10611372ÿ,-1.23
10611373ÿ,-1.23
10611374ÿ,-1.23
10611375ÿ,-1.23
10611376ÿ,-1.23
10611377ÿ,-1.23
10611378ÿ,-1.23
10611379ÿ,-1.23
10611380ÿ,-1.23
10611381ÿ,-1.23
10611382ÿ,-1.23
10611383ÿ,-1.23
10611384ÿ,-1.23
10611385ÿ,-1.23
10611386ÿ,-1.23
10611387ÿ,-1.23
10611388ÿ,-1.23
10611389ÿ,-1.23
10611390ÿ,-1.23
10611391ÿ,-1.23
10611392ÿ,-1.23
10611393ÿ,-1.23
10611394ÿ,-1.23
10611395ÿ,-1.23
10611396ÿ,-1.23
10611397ÿ,-1.23
10611398ÿ,-1.23
10611399ÿ,-1.23
10611400ÿ,-1.23
10611401ÿ,-1.23
10611402ÿ,-1.23
10611403ÿ,-1.23
10611404ÿ,-1.23
10611405ÿ,-1.23
10611406ÿ,-1.23
10621407ÿ,-1.23
10621408ÿ,-1.23
10621409ÿ,-1.23
10621410ÿ,-1.23
10621411ÿ,-1.23
10621412ÿ,-1.23
10621413ÿ,-1.23
10621414ÿ,-1.23
10621415ÿ,-1.23
10621416ÿ,-1.23
10621417ÿ,-1.23
10621418ÿ,-1.23
10621419ÿ,-1.23
10621420ÿ,-1.23
10621421ÿ,-1.23
10621422ÿ,-1.23
10621423ÿ,-1.23
10621424ÿ,-1.23
10621425ÿ,-1.23
10621426ÿ,-1.23
10621427ÿ,-1.23
10621428ÿ,-1.23
10621429ÿ,-1.23
10621430ÿ,-1.23
10621431ÿ,-1.23
10621432ÿ,-1.23
10631433ÿ,-1.23
10631434ÿ,-1.23
10631435ÿ,-1.23
10631436ÿ,-1.23
10631437ÿ,-1.23
10631438ÿ,-1.23
10631439ÿ,-1.23
10631440ÿ,-1.23
10631441ÿ,-1.23
10641442ÿ,-0.87
10641443ÿ,-0.87
10641444ÿ,-0.87
10641445ÿ,-0.87
10641446ÿ,-0.87
10641447ÿ,-0.87
10641448ÿ,-0.87
10641449ÿ,-0.87
10641450ÿ,-0.87
10641451ÿ,-0.87
10641452ÿ,-0.87
10641453ÿ,-0.87
10641454ÿ,-0.87
10641455ÿ,-0.87
10641456ÿ,-0.87
10641457ÿ,-0.87
10641458ÿ,-0.87
10641459ÿ,-0.87
10641460ÿ,-0.87
10641461ÿ,-0.87
10641462ÿ,-0.87
10641463ÿ,-0.87
10641464ÿ,-0.87
10641465ÿ,-0.87
10641466ÿ,-0.87
10641467ÿ,-0.87
10641468ÿ,-0.87
10641469ÿ,-0.87
10641470ÿ,-0.87
10641471ÿ,-0.87
10641472ÿ,-0.87
10651473ÿ,-2.86
10661474ÿ,-0.18
10661475ÿ,-0.18
10661476ÿ,-0.18
10661477ÿ,-0.18
10661478ÿ,-0.18
10661479ÿ,-0.18
10661480ÿ,-0.18
10661481ÿ,-0.18
10661482ÿ,-0.18
10661483ÿ,-0.18
10661484ÿ,-0.18
10661485ÿ,-0.18
10661486ÿ,-0.18
10661487ÿ,-0.18
10661488ÿ,-0.18
10661489ÿ,-0.18
10661490ÿ,-0.18
10661491ÿ,-0.18
10661492ÿ,-0.18
10661493ÿ,-0.18
10661494ÿ,-0.18
10661495ÿ,-0.18
10661496ÿ,-0.18
10661497ÿ,-0.18
10661498ÿ,-0.18
10661499ÿ,-0.18
10661500ÿ,-0.18
10661501ÿ,-0.18
10661502ÿ,-0.18
10661503ÿ,-0.18
10661504ÿ,-0.18
10661505ÿ,-0.18
10661506ÿ,-0.18
10661507ÿ,-0.18
10671508ÿ,-0.18
10671509ÿ,-0.18
10671510ÿ,-0.18
10671511ÿ,-0.18
10671512ÿ,-0.18
10671513ÿ,-0.18
10671514ÿ,-0.18
10671515ÿ,-0.18
10671516ÿ,-0.18
10671517ÿ,-0.18
10671518ÿ,-0.18
10671519ÿ,-0.18
10671520ÿ,-0.18
10671521ÿ,-0.18
10671522ÿ,-0.18
10671523ÿ,-0.18
10671524ÿ,-0.18
10671525ÿ,-0.18
10671526ÿ,-0.18
10671527ÿ,-0.18
10671528ÿ,-0.18
10671529ÿ,-0.18
10671530ÿ,-0.18
10671531ÿ,-0.18
10671532ÿ,-0.18
10671533ÿ,-0.18
10671534ÿ,-0.18
10671535ÿ,-0.18
10671536ÿ,-0.18
10671537ÿ,-0.18
10671538ÿ,-0.18
10671539ÿ,-0.18
10671540ÿ,-0.18
10681541ÿ,0.52
10681542ÿ,0.52
10681543ÿ,0.52
10681544ÿ,0.52
10681545ÿ,0.52
10681546ÿ,0.52
10681547ÿ,0.52
10681548ÿ,0.52
10681549ÿ,0.52
10681550ÿ,0.52
10691551ÿ,-0.52
10691552ÿ,-0.52
10691553ÿ,-0.52
10691554ÿ,-0.52
10691555ÿ,-0.52
10691556ÿ,-0.52
10691557ÿ,-0.52
10691558ÿ,-0.52
10691559ÿ,-0.52
10691560ÿ,-0.52
10691561ÿ,-0.52
10691562ÿ,-0.52
10691563ÿ,-0.52
10691564ÿ,-0.52
10701565ÿ,-1.6
10701566ÿ,-1.6
10701567ÿ,-1.6
10701568ÿ,-1.6
10701569ÿ,-1.6
10701570ÿ,-1.6
10701571ÿ,-1.6
10701572ÿ,-1.6
10701573ÿ,-1.6
10701574ÿ,-1.6
10701575ÿ,-1.6
10701576ÿ,-1.6
10701577ÿ,-1.6
10701578ÿ,-1.6
10701579ÿ,-1.6
10701580ÿ,-1.6
10701581ÿ,-1.6
10701582ÿ,-1.6
10701583ÿ,-1.6
10701584ÿ,-1.6
10701585ÿ,-1.6
10701586ÿ,-1.6
10701587ÿ,-1.6
10701588ÿ,-1.6
10701589ÿ,-1.6
10701590ÿ,-1.6
10701591ÿ,-1.6
10701592ÿ,-1.6
10701593ÿ,-1.6
10711594ÿ,-0.18
10711595ÿ,-0.18
10711596ÿ,-0.18
10711597ÿ,-0.18
10711598ÿ,-0.18
10711599ÿ,-0.18
10711600ÿ,-0.18
10711601ÿ,-0.18
10711602ÿ,-0.18
10711603ÿ,-0.18
10711604ÿ,-0.18
10711605ÿ,-0.18
10711606ÿ,-0.18
10711607ÿ,-0.18
10711608ÿ,-0.18
10711609ÿ,-0.18
10711610ÿ,-0.18
10711611ÿ,-0.18
10711612ÿ,-0.18
10711613ÿ,-0.18
10711614ÿ,-0.18
10711615ÿ,-0.18
10711616ÿ,-0.18
10711617ÿ,-0.18
10721618ÿ,1.6
10721619ÿ,1.6
10721620ÿ,1.6
10721621ÿ,1.6
10721622ÿ,1.6
10721623ÿ,1.6
10721624ÿ,1.6
10721625ÿ,1.6
10721626ÿ,1.6
10721627ÿ,1.6
10721628ÿ,1.6
10721629ÿ,1.6
10721630ÿ,1.6
10721631ÿ,1.6
10721632ÿ,1.6
10721633ÿ,1.6
10721634ÿ,1.6
10721635ÿ,1.6
10721636ÿ,1.6
10721637ÿ,1.6
10721638ÿ,1.6
10721639ÿ,1.6
10721640ÿ,1.6
10721641ÿ,1.6
10721642ÿ,1.6
10721643ÿ,1.6
10721644ÿ,1.6
10721645ÿ,1.6
10731646ÿ,-1.6
10731647ÿ,-1.6
10731648ÿ,-1.6
10731649ÿ,-1.6
10731650ÿ,-1.6
10731651ÿ,-1.6
10731652ÿ,-1.6
10731653ÿ,-1.6
10731654ÿ,-1.6
10731655ÿ,-1.6
10731656ÿ,-1.6
10741657ÿ,-1.23
10741658ÿ,-1.23
10741659ÿ,-1.23
10741660ÿ,-1.23
10741661ÿ,-1.23
10741662ÿ,-1.23
10741663ÿ,-1.23
10741664ÿ,-1.23
10741665ÿ,-1.23
10741666ÿ,-1.23
10741667ÿ,-1.23
10741668ÿ,-1.23
10741669ÿ,-1.23
10741670ÿ,-1.23
10741671ÿ,-1.23
10741672ÿ,-1.23
10741673ÿ,-1.23
10741674ÿ,-1.23
10741675ÿ,-1.23
10741676ÿ,-1.23
10741677ÿ,-1.23
10741678ÿ,-1.23
10741679ÿ,-1.23
10741680ÿ,-1.23
10741681ÿ,-1.23
10741682ÿ,-1.23
10741683ÿ,-1.23
10741684ÿ,-1.23
10741685ÿ,-1.23
10741686ÿ,-1.23
10741687ÿ,-1.23
10741688ÿ,-1.23
10741689ÿ,-1.23
10741690ÿ,-1.23
10751691ÿ,-0.18
10751692ÿ,-0.18
10751693ÿ,-0.18
10751694ÿ,-0.18
10751695ÿ,-0.18
10751696ÿ,-0.18
10751697ÿ,-0.18
10751698ÿ,-0.18
10751699ÿ,-0.18
10751700ÿ,-0.18
10751701ÿ,-0.18
10751702ÿ,-0.18
10751703ÿ,-0.18
10751704ÿ,-0.18
10751705ÿ,-0.18
10751706ÿ,-0.18
10751707ÿ,-0.18
10751708ÿ,-0.18
10751709ÿ,-0.18
10751710ÿ,-0.18
10751711ÿ,-0.18
10751712ÿ,-0.18
10751713ÿ,-0.18
10751714ÿ,-0.18
10751715ÿ,-0.18
10751716ÿ,-0.18
10751717ÿ,-0.18
10751718ÿ,-0.18
10751719ÿ,-0.18
10751720ÿ,-0.18
10751721ÿ,-0.18
10761722ÿ,1.6
10761723ÿ,1.6
10761724ÿ,1.6
10761725ÿ,1.6
10761726ÿ,1.6
10761727ÿ,1.6
10761728ÿ,1.6
10761729ÿ,1.6
10761730ÿ,1.6
10761731ÿ,1.6
10761732ÿ,1.6
10761733ÿ,1.6
10761734ÿ,1.6
10761735ÿ,1.6
10761736ÿ,1.6
10761737ÿ,1.6
10761738ÿ,1.6
10761739ÿ,1.6
10761740ÿ,1.6
10761741ÿ,1.6
10761742ÿ,1.6
10761743ÿ,1.6
10761744ÿ,1.6
10761745ÿ,1.6
10761746ÿ,1.6
10761747ÿ,1.6
10761748ÿ,1.6
10761749ÿ,1.6
10761750ÿ,1.6
10761751ÿ,1.6
10761752ÿ,1.6
10761753ÿ,1.6
10761754ÿ,1.6
10781788ÿ,-5.71
10781789ÿ,-5.71
10781790ÿ,-5.71
10781791ÿ,-5.71
10791792ÿ,-5.71
10791793ÿ,-5.71
10791794ÿ,-5.71
10791795ÿ,-5.71
10791796ÿ,-5.71
10791797ÿ,-5.71
10791798ÿ,-5.71
10791799ÿ,-5.71
10791800ÿ,-5.71
10791801ÿ,-5.71
10801802ÿ,-1.99
10801803ÿ,-1.99
10801804ÿ,-1.99
10801805ÿ,-1.99
10801806ÿ,-1.99
10801807ÿ,-1.99
10801808ÿ,-1.99
10801809ÿ,-1.99
10801810ÿ,-1.99
10811811ÿ,-5.71
10811812ÿ,-5.71
10811813ÿ,-5.71
10811814ÿ,-5.71
10811815ÿ,-5.71
10811816ÿ,-5.71
10811817ÿ,-5.71
10821818ÿ,-0.87
10821819ÿ,-0.87
10821820ÿ,-0.87
10821821ÿ,-0.87
10821822ÿ,-0.87
10821823ÿ,-0.87
10821824ÿ,-0.87
10821825ÿ,-0.87
10821826ÿ,-0.87
10821827ÿ,-0.87
10821828ÿ,-0.87
10821829ÿ,-0.87
10821830ÿ,-0.87
10821831ÿ,-0.87
10821832ÿ,-0.87
10821833ÿ,-0.87
10821834ÿ,-0.87
10821835ÿ,-0.87
10821836ÿ,-0.87
10821837ÿ,-0.87
10821838ÿ,-0.87
10821839ÿ,-0.87
10821840ÿ,-0.87
10821841ÿ,-0.87
10821842ÿ,-0.87
10821843ÿ,-0.87
10821844ÿ,-0.87
10821845ÿ,-0.87
10821846ÿ,-0.87
10821847ÿ,-0.87
10821848ÿ,-0.87
10821849ÿ,-0.87
10821850ÿ,-0.87
10831851ÿ,-2.86
10831852ÿ,-2.86
10831853ÿ,-2.86
10841854ÿ,-3.36
10841855ÿ,-3.36
10841856ÿ,-3.36
10841857ÿ,-3.36
10841858ÿ,-3.36
10841859ÿ,-3.36
10841860ÿ,-3.36
10841861ÿ,-3.36
10841862ÿ,-3.36
10841863ÿ,-3.36
10841864ÿ,-3.36
10841865ÿ,-3.36
10841866ÿ,-3.36
10841867ÿ,-3.36
10841868ÿ,-3.36
10841869ÿ,-3.36
10841870ÿ,-3.36
10841871ÿ,-3.36
10841872ÿ,-3.36
10841873ÿ,-3.36
10841874ÿ,-3.36
10841875ÿ,-3.36
10841876ÿ,-3.36
10841877ÿ,-3.36
10841878ÿ,-3.36
10841879ÿ,-3.36
10841880ÿ,-3.36
10841881ÿ,-3.36
10841882ÿ,-3.36
10851883ÿ,1.23
10851884ÿ,1.23
10851885ÿ,1.23
10851886ÿ,1.23
10851887ÿ,1.23
10851888ÿ,1.23
10851889ÿ,1.23
10851890ÿ,1.23
10851891ÿ,1.23
10851892ÿ,1.23
10851893ÿ,1.23
10851894ÿ,1.23
10851895ÿ,1.23
10851896ÿ,1.23
10851897ÿ,1.23
10851898ÿ,1.23
10851899ÿ,1.23
10851900ÿ,1.23
10851901ÿ,1.23
10851902ÿ,1.23
10851903ÿ,1.23
10851904ÿ,1.23
10851905ÿ,1.23
10851906ÿ,1.23
10851907ÿ,1.23
10851908ÿ,1.23
10851909ÿ,1.23
10861910ÿ,-0.18
10861911ÿ,-0.18
10861912ÿ,-0.18
10861913ÿ,-0.18
10861914ÿ,-0.18
10861915ÿ,-0.18
10861916ÿ,-0.18
10861917ÿ,-0.18
10861918ÿ,-0.18
10861919ÿ,-0.18
10861920ÿ,-0.18
10861921ÿ,-0.18
10861922ÿ,-0.18
10861923ÿ,-0.18
10861924ÿ,-0.18
10861925ÿ,-0.18
10861926ÿ,-0.18
10861927ÿ,-0.18
10861928ÿ,-0.18
10861929ÿ,-0.18
10861930ÿ,-0.18
10861931ÿ,-0.18
10861932ÿ,-0.18
10861933ÿ,-0.18
10861934ÿ,-0.18
10861935ÿ,-0.18
10861936ÿ,-0.18
10861937ÿ,-0.18
10861938ÿ,-0.18
10861939ÿ,-0.18
10871940ÿ,-3.36
10871941ÿ,-3.36
10871942ÿ,-3.36
10871943ÿ,-3.36
10871944ÿ,-3.36
10871945ÿ,-3.36
10871946ÿ,-3.36
10871947ÿ,-3.36
10871948ÿ,-3.36
10871949ÿ,-3.36
10871950ÿ,-3.36
10871951ÿ,-3.36
10871952ÿ,-3.36
10871953ÿ,-3.36
10871954ÿ,-3.36
10871955ÿ,-3.36
10871956ÿ,-3.36
10871957ÿ,-3.36
10871958ÿ,-3.36
10871959ÿ,-3.36
10871960ÿ,-3.36
10871961ÿ,-3.36
10871962ÿ,-3.36
10871963ÿ,-3.36
10871964ÿ,-3.36
10871965ÿ,-3.36
10871966ÿ,-3.36
10871967ÿ,-3.36
10871968ÿ,-3.36
10871969ÿ,-3.36
10871970ÿ,-3.36
10871971ÿ,-3.36
10871972ÿ,-3.36
10871973ÿ,-3.36
10881974ÿ,-0.52
10881975ÿ,-0.52
10881976ÿ,-0.52
10881977ÿ,-0.52
10881978ÿ,-0.52
10881979ÿ,-0.52
10881980ÿ,-0.52
10881981ÿ,-0.52
10891982ÿ,-1.99
10891983ÿ,-1.99
10891984ÿ,-1.99
10891985ÿ,-1.99
10891986ÿ,-1.99
10891987ÿ,-1.99
10891988ÿ,-1.99
10891989ÿ,-1.99
10891990ÿ,-1.99
10891991ÿ,-1.99
10891992ÿ,-1.99
10891993ÿ,-1.99
10891994ÿ,-1.99
10891995ÿ,-1.99
10891996ÿ,-1.99
10891997ÿ,-1.99
10891998ÿ,-1.99
10891999ÿ,-1.99
10892000ÿ,-1.99
10892001ÿ,-1.99
10892002ÿ,-1.99
10892003ÿ,-1.99
10892004ÿ,-1.99
10892005ÿ,-1.99
10892006ÿ,-1.99
10892007ÿ,-1.99
10892008ÿ,-1.99
10892009ÿ,-1.99
10892010ÿ,-1.99
10892011ÿ,-1.99
10892012ÿ,-1.99
10892013ÿ,-1.99
10902014ÿ,-3.36
10902015ÿ,-3.36
10902016ÿ,-3.36
10902017ÿ,-3.36
10902018ÿ,-3.36
10902019ÿ,-3.36
10902020ÿ,-3.36
10902021ÿ,-3.36
10902022ÿ,-3.36
10902023ÿ,-3.36
10902024ÿ,-3.36
10902025ÿ,-3.36
10902026ÿ,-3.36
10902027ÿ,-3.36
10902028ÿ,-3.36
10902029ÿ,-3.36
10902030ÿ,-3.36
10902031ÿ,-3.36
10902032ÿ,-3.36
10902033ÿ,-3.36
10902034ÿ,-3.36
10902035ÿ,-3.36
10902036ÿ,-3.36
10902037ÿ,-3.36
10902038ÿ,-3.36
10902039ÿ,-3.36
10902040ÿ,-3.36
10902041ÿ,-3.36
10902042ÿ,-3.36
10902043ÿ,-3.36
10902044ÿ,-3.36
10902045ÿ,-3.36
10902046ÿ,-3.36
10902047ÿ,-3.36
10912048ÿ,0.52
10912049ÿ,0.52
10912050ÿ,0.52
10912051ÿ,0.52
10912052ÿ,0.52
10912053ÿ,0.52
10912054ÿ,0.52
10912055ÿ,0.52
10912056ÿ,0.52
10912057ÿ,0.52
10912058ÿ,0.52
10912059ÿ,0.52
10912060ÿ,0.52
10912061ÿ,0.52
10912062ÿ,0.52
10912063ÿ,0.52
10912064ÿ,0.52
10912065ÿ,0.52
10912066ÿ,0.52
10912067ÿ,0.52
10912068ÿ,0.52
10912069ÿ,0.52
10912070ÿ,0.52
10922071ÿ,-1.23
10932072ÿ,-0.87
10932073ÿ,-0.87
10932074ÿ,-0.87
10942075ÿ,-2.41
10942076ÿ,-2.41
10942077ÿ,-2.41
10942078ÿ,-2.41
10942079ÿ,-2.41
10942080ÿ,-2.41
10942081ÿ,-2.41
10942082ÿ,-2.41
10942083ÿ,-2.41
10942084ÿ,-2.41
10942085ÿ,-2.41
10942086ÿ,-2.41
10942087ÿ,-2.41
10942088ÿ,-2.41
10942089ÿ,-2.41
10942090ÿ,-2.41
10942091ÿ,-2.41
10942092ÿ,-2.41
10942093ÿ,-2.41
10942094ÿ,-2.41
10942095ÿ,-2.41
10942096ÿ,-2.41
10942097ÿ,-2.41
10942098ÿ,-2.41
10942099ÿ,-2.41
10942100ÿ,-2.41
10942101ÿ,-2.41
10942102ÿ,-2.41
10942103ÿ,-2.41
10942104ÿ,-2.41
10942105ÿ,-2.41
10942106ÿ,-2.41
10952107ÿ,-3.36
10952108ÿ,-3.36
10952109ÿ,-3.36
10952110ÿ,-3.36
10952111ÿ,-3.36
10952112ÿ,-3.36
10952113ÿ,-3.36
10952114ÿ,-3.36
10952115ÿ,-3.36
10952116ÿ,-3.36
10952117ÿ,-3.36
10952118ÿ,-3.36
10952119ÿ,-3.36
10952120ÿ,-3.36
10952121ÿ,-3.36
10952122ÿ,-3.36
10952123ÿ,-3.36
10952124ÿ,-3.36
10952125ÿ,-3.36
10952126ÿ,-3.36
10952127ÿ,-3.36
10952128ÿ,-3.36
10952129ÿ,-3.36
10952130ÿ,-3.36
10952131ÿ,-3.36
10952132ÿ,-3.36
10952133ÿ,-3.36
10952134ÿ,-3.36
10952135ÿ,-3.36
10952136ÿ,-3.36
10952137ÿ,-3.36
10952138ÿ,-3.36
10952139ÿ,-3.36
10962140ÿ,0.88
10962141ÿ,0.88
10962142ÿ,0.88
10962143ÿ,0.88
10962144ÿ,0.88
10962145ÿ,0.88
10962146ÿ,0.88
10962147ÿ,0.88
10962148ÿ,0.88
10962149ÿ,0.88
10962150ÿ,0.88
10962151ÿ,0.88
10962152ÿ,0.88
10962153ÿ,0.88
10962154ÿ,0.88
10962155ÿ,0.88
10962156ÿ,0.88
10972157ÿ,-1.23
10972158ÿ,-1.23
10972159ÿ,-1.23
10972160ÿ,-1.23
10972161ÿ,-1.23
10972162ÿ,-1.23
10972163ÿ,-1.23
10972164ÿ,-1.23
10972165ÿ,-1.23
10972166ÿ,-1.23
10972167ÿ,-1.23
10972168ÿ,-1.23
10972169ÿ,-1.23
10972170ÿ,-1.23
10972171ÿ,-1.23
10972172ÿ,-1.23
10972173ÿ,-1.23
10972174ÿ,-1.23
10972175ÿ,-1.23
10972176ÿ,-1.23
10972177ÿ,-1.23
10972178ÿ,-1.23
10972179ÿ,-1.23
10972180ÿ,-1.23
10972181ÿ,-1.23
10972182ÿ,-1.23
10972183ÿ,-1.23
10972184ÿ,-1.23
10972185ÿ,-1.23
10972186ÿ,-1.23
10972187ÿ,-1.23
10972188ÿ,-1.23
10972189ÿ,-1.23
10972190ÿ,-1.23
10982191ÿ,-1.6
10982192ÿ,-1.6
10982193ÿ,-1.6
10982194ÿ,-1.6
10982195ÿ,-1.6
10982196ÿ,-1.6
10982197ÿ,-1.6
10982198ÿ,-1.6
10982199ÿ,-1.6
10982200ÿ,-1.6
10982201ÿ,-1.6
10982202ÿ,-1.6
10982203ÿ,-1.6
10982204ÿ,-1.6
10982205ÿ,-1.6
10982206ÿ,-1.6
10982207ÿ,-1.6
10982208ÿ,-1.6
10982209ÿ,-1.6
10982210ÿ,-1.6
10982211ÿ,-1.6
10982212ÿ,-1.6
10982213ÿ,-1.6
10982214ÿ,-1.6
10982215ÿ,-1.6
10982216ÿ,-1.6
10982217ÿ,-1.6
10982218ÿ,-1.6
10982219ÿ,-1.6
10982220ÿ,-1.6
